9.818999767303466797e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.395000100135803223e-01,9.781000018119812012e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.118000149726867676e-01,8.490999937057495117e-01,9.753999710083007812e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.908999860286712646e-01,5.685999989509582520e-01,8.162999749183654785e-01,9.761999845504760742e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.827999889850616455e-01,4.963999986648559570e-01,5.339000225067138672e-01,8.736000061035156250e-01,9.746000170707702637e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.587999999523162842e-01,3.165999948978424072e-01,3.628000020980834961e-01,6.043000221252441406e-01,8.327000141143798828e-01,9.726999998092651367e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.985999941825866699e-01,2.585000097751617432e-01,3.395999968051910400e-01,4.630999863147735596e-01,6.744999885559082031e-01,8.917000293731689453e-01,9.718000292778015137e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.536999881267547607e-01,2.409999966621398926e-01,2.588999867439270020e-01,3.497000038623809814e-01,5.042999982833862305e-01,6.101999878883361816e-01,8.683999776840209961e-01,9.693999886512756348e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.072000056505203247e-01,1.667000055313110352e-01,2.433999925851821899e-01,2.372000068426132202e-01,3.779999911785125732e-01,4.584000110626220703e-01,5.989999771118164062e-01,8.652999997138977051e-01,9.670000076293945312e-01,0.000000000000000000e+00
1.800000071525573730e-01,1.483000069856643677e-01,2.040999978780746460e-01,1.472000032663345337e-01,2.748000025749206543e-01,2.222999930381774902e-01,4.314000010490417480e-01,5.924999713897705078e-01,8.172000050544738770e-01,9.688000082969665527e-01
